timestamp,delta_ms,acc_x,acc_y,acc_z,com,gps_accuracy,gps_alt,gps_heading,gps_lat,gps_lon,gps_speed,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,bar,step_total,step_session,pedometer_status,wifi_name_list,wifi_sig_strength,img_front,img_back
2026-06-18 23:43:09.875,,0.045041,0.152930,9.775376,334.400311,,,,,,,0.000033,0.000033,-0.000167,8.759600,22.081999,6.368400,972.344299,15,0,stopped,,,,
2026-06-18 23:43:09.925,50,0.045031,0.152949,9.775367,334.402316,,,,,,,0.000087,-0.000051,-0.000118,8.759499,22.079590,6.365521,972.344243,15,0,stopped,,,,
2026-06-18 23:43:09.975,50,0.045021,0.152967,9.775357,334.403377,,,,,,,0.000144,-0.000140,-0.000068,8.759398,22.077177,6.362635,972.344188,15,0,stopped,,,,
2026-06-18 23:43:10.025,50,0.045010,0.152986,9.775348,334.404787,,,,,,,0.000180,-0.000195,-0.000036,8.759297,22.074758,6.359743,972.344132,15,0,stopped,,,,
2026-06-18 23:43:10.075,50,0.045000,0.153004,9.775338,334.406734,,,,,,,0.000181,-0.000156,-0.000061,8.759195,22.072333,6.356844,972.344076,15,0,stopped,,,,
2026-06-18 23:43:10.125,50,0.044990,0.153023,9.775329,334.407440,,,,,,,0.000175,0.000006,-0.000164,8.759093,22.069904,6.353940,972.344020,15,0,stopped,,,,
2026-06-18 23:43:10.175,50,0.044979,0.153042,9.775320,334.407398,,,,,,,0.000169,0.000150,-0.000255,8.758991,22.067469,6.351029,972.343963,15,0,stopped,,,,
2026-06-18 23:43:10.225,50,0.044969,0.153060,9.775310,334.409038,,,,,,,0.000160,0.000143,-0.000265,8.758889,22.065029,6.348112,972.343907,15,0,stopped,,,,
2026-06-18 23:43:10.275,50,0.044959,0.153079,9.775301,334.411103,,,,,,,0.000133,0.000037,-0.000258,8.758787,22.062584,6.345188,972.343851,15,0,stopped,,,,
2026-06-18 23:43:10.325,50,0.044948,0.153098,9.775291,334.412837,,,,,,,0.000107,-0.000072,-0.000252,8.758684,22.060133,6.342259,972.343794,15,0,stopped,,,,
2026-06-18 23:43:10.375,50,0.044938,0.153117,9.775282,334.414614,,,,,,,0.000107,-0.000101,-0.000254,8.758581,22.057678,6.339323,972.343737,15,0,stopped,,,,
2026-06-18 23:43:10.425,50,0.044927,0.153136,9.775272,334.416907,,,,,,,0.000176,-0.000106,-0.000297,8.758478,22.055217,6.336382,972.343680,15,0,stopped,,,,
2026-06-18 23:43:10.475,50,0.044917,0.153155,9.775263,334.418722,,,,,,,0.000268,-0.000113,-0.000354,8.758375,22.052752,6.333434,972.343624,15,0,stopped,,,,
2026-06-18 23:43:10.525,50,0.044906,0.153174,9.775253,334.422176,,,,,,,0.000316,-0.000117,-0.000383,8.758271,22.050281,6.330480,972.343566,15,0,stopped,,,,
2026-06-18 23:43:10.575,50,0.044896,0.153193,9.775243,334.423719,,,,,,,0.000252,-0.000159,-0.000379,8.758167,22.047805,6.327520,972.343509,15,0,stopped,,,,
2026-06-18 23:43:10.625,50,0.044885,0.153212,9.775234,334.424918,,,,,,,0.000114,-0.000238,-0.000371,8.758063,22.045324,6.324554,972.343452,15,0,stopped,,,,
2026-06-18 23:43:10.675,50,0.044875,0.153231,9.775224,334.426061,,,,,,,0.000002,-0.000283,-0.000366,8.757959,22.042838,6.321582,972.343395,15,0,stopped,,,,
2026-06-18 23:43:10.725,50,0.044864,0.153250,9.775214,334.427414,,,,,,,-0.000329,-0.000106,-0.001475,8.757855,22.040347,6.318604,972.343337,15,0,stopped,,,,
2026-06-18 23:43:10.775,50,0.044853,0.153269,9.775205,334.429772,,,,,,,-0.000938,0.000261,-0.003782,8.757750,22.037851,6.315620,972.343279,15,0,stopped,,,,
2026-06-18 23:43:10.825,50,0.044843,0.153288,9.775195,334.432217,,,,,,,-0.001391,0.000541,-0.005537,8.757646,22.035350,6.312630,972.343222,15,0,stopped,,,,
2026-06-18 23:43:10.875,50,0.044832,0.153308,9.775185,334.438506,,,,,,,-0.001295,0.000513,-0.005291,8.757540,22.032844,6.309634,972.343164,15,0,stopped,,,,
2026-06-18 23:43:10.925,50,0.044821,0.153327,9.775175,334.451871,,,,,,,-0.000763,0.000309,-0.003711,8.757435,22.030333,6.306632,972.343106,15,0,stopped,,,,
2026-06-18 23:43:10.975,50,0.044811,0.153346,9.775166,334.469609,,,,,,,-0.000233,0.000104,-0.002107,8.757330,22.027817,6.303624,972.343048,15,0,stopped,,,,
2026-06-18 23:43:11.025,50,0.044800,0.153366,9.775156,334.479306,,,,,,,-0.000085,0.000041,-0.001570,8.757224,22.025297,6.300611,972.342989,15,0,stopped,,,,
2026-06-18 23:43:11.075,50,0.044789,0.153385,9.775146,334.477671,,,,,,,-0.000024,-0.000001,-0.001158,8.757118,22.022771,6.297591,972.342931,15,0,stopped,,,,
2026-06-18 23:43:11.125,50,0.044779,0.153405,9.775136,334.484851,,,,,,,0.000034,-0.000048,-0.000710,8.757012,22.020241,6.294566,972.342873,15,0,stopped,,,,
2026-06-18 23:43:11.175,50,0.044768,0.153424,9.775126,334.487649,,,,,,,0.000044,-0.000074,-0.000455,8.756906,22.017705,6.291535,972.342814,15,0,stopped,,,,
2026-06-18 23:43:11.225,50,0.044757,0.153444,9.775117,334.487665,,,,,,,-0.000024,-0.000108,-0.000249,8.756799,22.015165,6.288498,972.342755,15,0,stopped,,,,
2026-06-18 23:43:11.275,50,0.044746,0.153463,9.775107,334.490612,,,,,,,-0.000116,-0.000147,-0.000068,8.756693,22.012620,6.285455,972.342697,15,0,stopped,,,,
2026-06-18 23:43:11.325,50,0.044735,0.153483,9.775097,334.491577,,,,,,,-0.000167,-0.000167,0.000017,8.756586,22.010070,6.282407,972.342638,15,0,stopped,,,,
2026-06-18 23:43:11.375,50,0.044725,0.153502,9.775087,334.493558,,,,,,,-0.000112,-0.000161,-0.000096,8.756479,22.007515,6.279353,972.342579,15,0,stopped,,,,
2026-06-18 23:43:11.425,50,0.044714,0.153522,9.775077,334.495468,,,,,,,0.000008,-0.000148,-0.000344,8.756371,22.004956,6.276293,972.342520,15,0,stopped,,,,
2026-06-18 23:43:11.475,50,0.044703,0.153542,9.775067,334.494330,,,,,,,0.000095,-0.000135,-0.000523,8.756264,22.002392,6.273227,972.342461,15,0,stopped,,,,
2026-06-18 23:43:11.525,50,0.044692,0.153562,9.775057,334.494767,,,,,,,0.000096,-0.000103,-0.000511,8.756156,21.999823,6.270156,972.342401,15,0,stopped,,,,
2026-06-18 23:43:11.575,50,0.044681,0.153581,9.775047,334.497055,,,,,,,0.000083,-0.000020,-0.000442,8.756048,21.997249,6.267079,972.342342,15,0,stopped,,,,
2026-06-18 23:43:11.625,50,0.044670,0.153601,9.775037,334.498955,,,,,,,0.000069,0.000045,-0.000387,8.755940,21.994671,6.263996,972.342282,15,0,stopped,,,,
2026-06-18 23:43:11.675,50,0.044659,0.153621,9.775027,334.500075,,,,,,,0.000040,0.000045,-0.000402,8.755831,21.992088,6.260908,972.342223,15,0,stopped,,,,
2026-06-18 23:43:11.725,50,0.044648,0.153641,9.775017,334.501206,,,,,,,-0.000049,0.000028,-0.000470,8.755723,21.989500,6.257815,972.342163,15,0,stopped,,,,
2026-06-18 23:43:11.775,50,0.044637,0.153661,9.775007,334.503034,,,,,,,-0.000132,0.000008,-0.000536,8.755614,21.986908,6.254715,972.342103,15,0,stopped,,,,
2026-06-18 23:43:11.825,50,0.044626,0.153681,9.774997,334.503906,,,,,,,-0.000148,-0.000012,-0.000539,8.755505,21.984311,6.251611,972.342043,15,0,stopped,,,,
2026-06-18 23:43:11.875,50,0.044615,0.153701,9.774987,334.504817,,,,,,,-0.000134,-0.000084,-0.000450,8.755396,21.981709,6.248500,972.341983,15,0,stopped,,,,
2026-06-18 23:43:11.925,50,0.044604,0.153721,9.774976,334.506384,,,,,,,-0.000114,-0.000167,-0.000343,8.755287,21.979103,6.245384,972.341923,15,0,stopped,,,,
2026-06-18 23:43:11.975,50,0.044593,0.153741,9.774966,334.508551,,,,,,,-0.000098,-0.000199,-0.000301,8.755177,21.976492,6.242263,972.341862,15,0,stopped,,,,
2026-06-18 23:43:12.025,50,0.044582,0.153761,9.774956,334.510705,,,,,,,-0.000066,-0.000133,-0.000341,8.755067,21.973877,6.239136,972.341802,15,0,stopped,,,,
2026-06-18 23:43:12.075,50,0.044571,0.153781,9.774946,334.511904,,,,,,,-0.000020,-0.000031,-0.000403,8.754957,21.971257,6.236004,972.341741,15,0,stopped,,,,
2026-06-18 23:43:12.125,50,0.044559,0.153802,9.774936,334.514032,,,,,,,0.000019,0.000017,-0.000433,8.754847,21.968632,6.232867,972.341681,15,0,stopped,,,,
2026-06-18 23:43:12.175,50,0.044548,0.153822,9.774926,334.516290,,,,,,,0.000080,0.000005,-0.000423,8.754737,21.966003,6.229724,972.341620,15,0,stopped,,,,
2026-06-18 23:43:12.225,50,0.044537,0.153842,9.774915,334.516736,,,,,,,0.000162,-0.000017,-0.000403,8.754626,21.963370,6.226575,972.341559,15,0,stopped,,,,
2026-06-18 23:43:12.275,50,0.044526,0.153862,9.774905,334.519300,,,,,,,0.000215,-0.000032,-0.000385,8.754515,21.960732,6.223421,972.341498,15,0,stopped,,,,
2026-06-18 23:43:12.325,50,0.044515,0.153883,9.774895,334.521229,,,,,,,0.000206,-0.000029,-0.000322,8.754404,21.958090,6.220262,972.341437,15,0,stopped,,,,
2026-06-18 23:43:12.375,50,0.044503,0.153903,9.774884,334.522584,,,,,,,0.000169,-0.000016,-0.000153,8.754293,21.955443,6.217098,972.341376,15,0,stopped,,,,
2026-06-18 23:43:12.425,50,0.044492,0.153924,9.774874,334.525124,,,,,,,0.000128,-0.000003,-0.000015,8.754182,21.952791,6.213928,972.341315,15,0,stopped,,,,
2026-06-18 23:43:12.475,50,0.044481,0.153944,9.774864,334.525737,,,,,,,0.000089,0.000030,-0.000007,8.754070,21.950136,6.210753,972.341254,15,0,stopped,,,,
2026-06-18 23:43:12.525,50,0.044469,0.153965,9.774853,334.527670,,,,,,,0.000014,0.000146,-0.000034,8.753958,21.947476,6.207573,972.341192,15,0,stopped,,,,
2026-06-18 23:43:12.575,50,0.044458,0.153985,9.774843,334.527986,,,,,,,-0.000053,0.000258,-0.000061,8.753846,21.944811,6.204388,972.341131,15,0,stopped,,,,
2026-06-18 23:43:12.625,50,0.044447,0.154006,9.774833,334.529079,,,,,,,-0.000059,0.000276,-0.000054,8.753734,21.942142,6.201197,972.341069,15,0,stopped,,,,
2026-06-18 23:43:12.675,50,0.044435,0.154026,9.774822,334.530030,,,,,,,0.000009,0.000220,0.000054,8.753622,21.939469,6.198001,972.341007,15,0,stopped,,,,
2026-06-18 23:43:12.725,50,0.044424,0.154047,9.774812,334.531484,,,,,,,0.000094,0.000149,0.000189,8.753509,21.936792,6.194800,972.340946,15,0,stopped,,,,
2026-06-18 23:43:12.775,50,0.044413,0.154068,9.774801,334.531782,,,,,,,0.000133,0.000117,0.000250,8.753397,21.934110,6.191594,972.340884,15,0,stopped,,,,
2026-06-18 23:43:12.825,50,0.044401,0.154088,9.774791,334.531308,,,,,,,0.000092,0.000121,0.000176,8.753284,21.931424,6.188383,972.340822,15,0,stopped,,,,
2026-06-18 23:43:12.875,50,0.044390,0.154109,9.774781,334.531601,,,,,,,0.000020,0.000129,0.000050,8.753170,21.928734,6.185167,972.340759,15,0,stopped,,,,
2026-06-18 23:43:12.925,50,0.044378,0.154130,9.774770,334.531348,,,,,,,-0.000017,0.000133,-0.000017,8.753057,21.926039,6.181945,972.340697,15,0,stopped,,,,
2026-06-18 23:43:12.975,50,0.044367,0.154151,9.774759,334.531975,,,,,,,-0.000006,0.000114,-0.000008,8.752944,21.923340,6.178719,972.340635,15,0,stopped,,,,
2026-06-18 23:43:13.025,50,0.044355,0.154172,9.774749,334.532759,,,,,,,0.000017,0.000077,0.000010,8.752830,21.920637,6.175487,972.340572,15,0,stopped,,,,
2026-06-18 23:43:13.075,50,0.044344,0.154192,9.774738,334.534766,,,,,,,0.000032,0.000051,0.000029,8.752716,21.917930,6.172251,972.340510,15,0,stopped,,,,
2026-06-18 23:43:13.125,50,0.044332,0.154213,9.774728,334.535667,,,,,,,0.000022,0.000079,0.000048,8.752602,21.915219,6.169009,972.340447,15,0,stopped,,,,
2026-06-18 23:43:13.175,50,0.044321,0.154234,9.774717,334.536027,,,,,,,-0.000012,0.000168,0.000075,8.752488,21.912503,6.165763,972.340385,15,0,stopped,,,,
2026-06-18 23:43:13.225,50,0.044309,0.154255,9.774707,334.536252,,,,,,,-0.000044,0.000250,0.000096,8.752373,21.909784,6.162511,972.340322,15,0,stopped,,,,
2026-06-18 23:43:13.275,50,0.044298,0.154276,9.774696,334.537772,,,,,,,-0.000046,0.000258,0.000100,8.752258,21.907060,6.159255,972.340259,15,0,stopped,,,,
2026-06-18 23:43:13.325,50,0.044286,0.154297,9.774685,334.538612,,,,,,,-0.000016,0.000199,0.000100,8.752144,21.904332,6.155994,972.340196,15,0,stopped,,,,
2026-06-18 23:43:13.375,50,0.044275,0.154318,9.774675,334.538387,,,,,,,0.000026,0.000134,0.000100,8.752028,21.901600,6.152727,972.340133,15,0,stopped,,,,
2026-06-18 23:43:13.425,50,0.044263,0.154340,9.774664,334.539181,,,,,,,0.000061,0.000119,0.000101,8.751913,21.898864,6.149456,972.340070,15,0,stopped,,,,
2026-06-18 23:43:13.475,50,0.044251,0.154361,9.774653,334.540466,,,,,,,0.000090,0.000135,0.000107,8.751798,21.896124,6.146180,972.340006,15,0,stopped,,,,
2026-06-18 23:43:13.525,50,0.044240,0.154382,9.774643,334.540797,,,,,,,0.000110,0.000157,0.000114,8.751682,21.893379,6.142900,972.339943,15,0,stopped,,,,
2026-06-18 23:43:13.575,50,0.044228,0.154403,9.774632,334.541659,,,,,,,0.000117,0.000167,0.000117,8.751566,21.890631,6.139614,972.339880,15,0,stopped,,,,
2026-06-18 23:43:13.625,50,0.044216,0.154424,9.774621,334.542689,,,,,,,0.000104,0.000173,0.000108,8.751450,21.887879,6.136324,972.339816,15,0,stopped,,,,
2026-06-18 23:43:13.675,50,0.044205,0.154446,9.774610,334.543899,,,,,,,0.000082,0.000179,0.000093,8.751334,21.885123,6.133029,972.339752,15,0,stopped,,,,
2026-06-18 23:43:13.725,50,0.044193,0.154467,9.774600,334.543586,,,,,,,0.000068,0.000183,0.000083,8.751218,21.882363,6.129729,972.339689,15,0,stopped,,,,
2026-06-18 23:43:13.775,50,0.044181,0.154489,9.774589,334.544134,,,,,,,0.000088,0.000175,0.000107,8.751101,21.879599,6.126424,972.339625,15,0,stopped,,,,
2026-06-18 23:43:13.825,50,0.044169,0.154510,9.774578,334.544446,,,,,,,0.000149,0.000148,0.000176,8.750985,21.876831,6.123115,972.339561,15,0,stopped,,,,
2026-06-18 23:43:13.875,50,0.044158,0.154531,9.774567,334.545048,,,,,,,0.000196,0.000122,0.000230,8.750868,21.874059,6.119801,972.339497,15,0,stopped,,,,
2026-06-18 23:43:13.925,50,0.044146,0.154553,9.774556,334.545081,,,,,,,0.000203,0.000081,0.000220,8.750751,21.871283,6.116482,972.339433,15,0,stopped,,,,
2026-06-18 23:43:13.975,50,0.044134,0.154574,9.774546,334.545125,,,,,,,0.000209,-0.000018,0.000175,8.750633,21.868503,6.113159,972.339369,15,0,stopped,,,,
2026-06-18 23:43:14.025,50,0.044122,0.154596,9.774535,334.544430,,,,,,,0.000215,-0.000103,0.000129,8.750516,21.865719,6.109831,972.339304,15,0,stopped,,,,
2026-06-18 23:43:14.075,50,0.044110,0.154617,9.774524,334.546180,,,,,,,0.000219,-0.000112,0.000106,8.750398,21.862932,6.106498,972.339240,15,0,stopped,,,,
2026-06-18 23:43:14.125,50,0.044098,0.154639,9.774513,334.546554,,,,,,,0.000225,-0.000077,0.000074,8.750280,21.860141,6.103161,972.339175,15,0,stopped,,,,
2026-06-18 23:43:14.175,50,0.044087,0.154661,9.774502,334.547627,,,,,,,0.000231,-0.000026,0.000038,8.750162,21.857345,6.099820,972.339111,15,0,stopped,,,,
2026-06-18 23:43:14.225,50,0.044075,0.154682,9.774491,334.548024,,,,,,,0.000232,0.000022,0.000014,8.750044,21.854547,6.096474,972.339046,15,0,stopped,,,,
2026-06-18 23:43:14.275,50,0.044063,0.154704,9.774480,334.549345,,,,,,,0.000182,0.000067,-0.000087,8.749926,21.851744,6.093123,972.338982,15,0,stopped,,,,
2026-06-18 23:43:14.325,50,0.044051,0.154726,9.774469,334.550673,,,,,,,0.000104,0.000103,-0.000233,8.749807,21.848937,6.089768,972.338917,15,0,stopped,,,,
2026-06-18 23:43:14.375,50,0.044039,0.154748,9.774458,334.550719,,,,,,,0.000067,0.000117,-0.000300,8.749689,21.846127,6.086408,972.338852,15,0,stopped,,,,
2026-06-18 23:43:14.425,50,0.044027,0.154769,9.774447,334.551168,,,,,,,0.000102,0.000026,-0.000244,8.749570,21.843313,6.083044,972.338787,15,0,stopped,,,,
2026-06-18 23:43:14.475,50,0.044015,0.154791,9.774436,334.552214,,,,,,,0.000162,-0.000134,-0.000145,8.749451,21.840496,6.079675,972.338722,15,0,stopped,,,,
2026-06-18 23:43:14.525,50,0.044003,0.154813,9.774425,334.553503,,,,,,,0.000199,-0.000231,-0.000084,8.749331,21.837674,6.076302,972.338657,15,0,stopped,,,,
2026-06-18 23:43:14.575,50,0.043991,0.154835,9.774414,334.554675,,,,,,,0.000191,-0.000185,-0.000080,8.749212,21.834849,6.072925,972.338591,15,0,stopped,,,,
2026-06-18 23:43:14.625,50,0.043979,0.154857,9.774403,334.554418,,,,,,,0.000166,-0.000066,-0.000074,8.749092,21.832021,6.069543,972.338526,15,0,stopped,,,,
2026-06-18 23:43:14.675,50,0.043967,0.154879,9.774392,334.555295,,,,,,,0.000141,0.000035,-0.000068,8.748973,21.829189,6.066157,972.338461,15,0,stopped,,,,
2026-06-18 23:43:14.725,50,0.043955,0.154901,9.774381,334.556109,,,,,,,0.000108,0.000046,-0.000043,8.748853,21.826353,6.062767,972.338395,15,0,stopped,,,,
2026-06-18 23:43:14.775,50,0.043943,0.154923,9.774369,334.556382,,,,,,,0.000004,0.000025,0.000083,8.748733,21.823513,6.059372,972.338330,15,0,stopped,,,,
2026-06-18 23:43:14.825,50,0.043931,0.154945,9.774358,334.556946,,,,,,,-0.000097,0.000004,0.000208,8.748612,21.820670,6.055973,972.338264,15,0,stopped,,,,
2026-06-18 23:43:14.875,50,0.043919,0.154967,9.774347,334.556092,,,,,,,-0.000116,0.000006,0.000225,8.748492,21.817824,6.052570,972.338198,15,0,stopped,,,,
2026-06-18 23:43:14.925,50,0.043907,0.154989,9.774336,334.555897,,,,,,,-0.000106,0.000049,0.000166,8.748371,21.814973,6.049163,972.338132,15,0,stopped,,,,
2026-06-18 23:43:14.975,50,0.043894,0.155011,9.774325,334.555404,,,,,,,-0.000092,0.000099,0.000080,8.748250,21.812120,6.045751,972.338066,15,0,stopped,,,,
2026-06-18 23:43:15.025,50,0.043882,0.155033,9.774314,334.555602,,,,,,,-0.000081,0.000117,0.000005,8.748129,21.809262,6.042335,972.338000,15,0,stopped,,,,
2026-06-18 23:43:15.075,50,0.043870,0.155056,9.774302,334.556325,,,,,,,-0.000066,0.000112,-0.000083,8.748008,21.806402,6.038915,972.337934,15,0,stopped,,,,
2026-06-18 23:43:15.125,50,0.043858,0.155078,9.774291,334.555680,,,,,,,-0.000048,0.000104,-0.000173,8.747887,21.803537,6.035491,972.337868,15,0,stopped,,,,
2026-06-18 23:43:15.175,50,0.043846,0.155100,9.774280,334.556242,,,,,,,-0.000033,0.000100,-0.000217,8.747765,21.800670,6.032062,972.337802,15,0,stopped,,,,
2026-06-18 23:43:15.225,50,0.043834,0.155123,9.774269,334.556458,,,,,,,0.000025,0.000114,-0.000156,8.747644,21.797799,6.028630,972.337736,15,0,stopped,,,,
2026-06-18 23:43:15.275,50,0.043821,0.155145,9.774257,334.556393,,,,,,,0.000141,0.000143,-0.000024,8.747522,21.794924,6.025193,972.337669,15,0,stopped,,,,
2026-06-18 23:43:15.325,50,0.043809,0.155167,9.774246,334.557841,,,,,,,0.000226,0.000165,0.000075,8.747400,21.792046,6.021753,972.337603,15,0,stopped,,,,
2026-06-18 23:43:15.375,50,0.043797,0.155190,9.774235,334.558065,,,,,,,0.000195,0.000129,0.000069,8.747278,21.789165,6.018308,972.337536,15,0,stopped,,,,
2026-06-18 23:43:15.425,50,0.043785,0.155212,9.774223,334.557336,,,,,,,0.000063,-0.000003,0.000018,8.747155,21.786280,6.014859,972.337470,15,0,stopped,,,,
2026-06-18 23:43:15.475,50,0.043772,0.155235,9.774212,334.557179,,,,,,,-0.000053,-0.000119,-0.000027,8.747033,21.783392,6.011406,972.337403,15,0,stopped,,,,
2026-06-18 23:43:15.525,50,0.043760,0.155257,9.774201,334.557100,,,,,,,-0.000062,-0.000119,-0.000037,8.746910,21.780501,6.007950,972.337336,15,0,stopped,,,,
2026-06-18 23:43:15.575,50,0.043748,0.155280,9.774189,334.557795,,,,,,,-0.000040,-0.000058,-0.000050,8.746787,21.777606,6.004489,972.337269,15,0,stopped,,,,
2026-06-18 23:43:15.625,50,0.043735,0.155302,9.774178,334.558500,,,,,,,-0.000013,0.000003,-0.000063,8.746664,21.774708,6.001024,972.337203,15,0,stopped,,,,
2026-06-18 23:43:15.675,50,0.043723,0.155325,9.774167,334.560366,,,,,,,0.000010,0.000012,-0.000075,8.746541,21.771807,5.997556,972.337136,15,0,stopped,,,,
2026-06-18 23:43:15.725,50,0.043711,0.155347,9.774155,334.561172,,,,,,,0.000054,-0.000034,-0.000141,8.746418,21.768902,5.994083,972.337068,15,0,stopped,,,,
2026-06-18 23:43:15.775,50,0.043698,0.155370,9.774144,334.561256,,,,,,,0.000100,-0.000091,-0.000220,8.746294,21.765994,5.990607,972.337001,15,0,stopped,,,,
2026-06-18 23:43:15.825,50,0.043686,0.155393,9.774132,334.562347,,,,,,,0.000116,-0.000118,-0.000247,8.746170,21.763083,5.987126,972.336934,15,0,stopped,,,,
2026-06-18 23:43:15.875,50,0.043674,0.155415,9.774121,334.561945,,,,,,,0.000076,-0.000129,-0.000139,8.746047,21.760169,5.983642,972.336867,15,0,stopped,,,,
2026-06-18 23:43:15.925,50,0.043661,0.155438,9.774109,334.563086,,,,,,,-0.000001,-0.000142,0.000037,8.745923,21.757251,5.980154,972.336799,15,0,stopped,,,,
2026-06-18 23:43:15.975,50,0.043649,0.155461,9.774098,334.563562,,,,,,,-0.000087,-0.000150,0.000147,8.745798,21.754331,5.976663,972.336732,15,0,stopped,,,,
2026-06-18 23:43:16.025,50,0.043636,0.155484,9.774086,334.563281,,,,,,,-0.000161,-0.000140,0.000121,8.745674,21.751407,5.973167,972.336664,15,0,stopped,,,,
2026-06-18 23:43:16.075,50,0.043624,0.155507,9.774075,334.563027,,,,,,,-0.000219,-0.000113,0.000045,8.745550,21.748480,5.969668,972.336597,15,0,stopped,,,,
2026-06-18 23:43:16.125,50,0.043612,0.155529,9.774063,334.563263,,,,,,,-0.000249,-0.000087,-0.000013,8.745425,21.745550,5.966165,972.336529,15,0,stopped,,,,
2026-06-18 23:43:16.175,50,0.043599,0.155552,9.774052,334.564530,,,,,,,-0.000215,-0.000031,-0.000024,8.745300,21.742617,5.962658,972.336461,15,0,stopped,,,,
2026-06-18 23:43:16.225,50,0.043587,0.155575,9.774040,334.564848,,,,,,,-0.000101,0.000108,-0.000038,8.745175,21.739680,5.959147,972.336394,15,0,stopped,,,,
2026-06-18 23:43:16.275,50,0.043574,0.155598,9.774028,334.564563,,,,,,,0.000015,0.000230,-0.000048,8.745050,21.736741,5.955633,972.336326,15,0,stopped,,,,
2026-06-18 23:43:16.325,50,0.043562,0.155621,9.774017,334.565438,,,,,,,0.000075,0.000248,-0.000042,8.744925,21.733798,5.952116,972.336258,15,0,stopped,,,,
2026-06-18 23:43:16.375,50,0.043549,0.155644,9.774005,334.566819,,,,,,,0.000134,0.000232,0.000006,8.744799,21.730853,5.948594,972.336190,15,0,stopped,,,,
2026-06-18 23:43:16.425,50,0.043537,0.155667,9.773994,334.566486,,,,,,,0.000184,0.000212,0.000062,8.744674,21.727905,5.945069,972.336122,15,0,stopped,,,,
2026-06-18 23:43:16.475,50,0.043524,0.155690,9.773982,334.566998,,,,,,,0.000199,0.000197,0.000083,8.744548,21.724953,5.941541,972.336054,15,0,stopped,,,,
2026-06-18 23:43:16.525,50,0.043512,0.155713,9.773970,334.569019,,,,,,,0.000173,0.000152,0.000089,8.744422,21.721998,5.938008,972.335985,15,0,stopped,,,,
2026-06-18 23:43:16.575,50,0.043499,0.155736,9.773959,334.569235,,,,,,,0.000134,0.000092,0.000096,8.744296,21.719041,5.934473,972.335917,15,0,stopped,,,,
2026-06-18 23:43:16.625,50,0.043486,0.155760,9.773947,334.570388,,,,,,,0.000117,0.000068,0.000106,8.744169,21.716081,5.930933,972.335849,15,0,stopped,,,,
2026-06-18 23:43:16.675,50,0.043474,0.155783,9.773935,334.571005,,,,,,,0.000139,0.000138,0.000574,8.744043,21.713117,5.927391,972.335780,15,0,stopped,,,,
2026-06-18 23:43:16.725,50,0.043461,0.155806,9.773923,334.571625,,,,,,,0.000179,0.000257,0.001362,8.743916,21.710151,5.923844,972.335712,15,0,stopped,,,,
2026-06-18 23:43:16.775,50,0.043449,0.155829,9.773912,334.571228,,,,,,,0.000214,0.000331,0.001855,8.743790,21.707182,5.920294,972.335643,15,0,stopped,,,,
2026-06-18 23:43:16.825,50,0.043436,0.155852,9.773900,334.572690,,,,,,,0.000292,0.000280,0.001823,8.743663,21.704210,5.916741,972.335575,15,0,stopped,,,,
2026-06-18 23:43:16.875,50,0.043423,0.155876,9.773888,334.575786,,,,,,,0.000458,0.000127,0.001709,8.743536,21.701235,5.913185,972.335506,15,0,stopped,,,,
2026-06-18 23:43:16.925,50,0.043411,0.155899,9.773876,334.569866,,,,,,,0.000587,-0.000056,0.001593,8.743409,21.698257,5.909625,972.335437,15,0,stopped,,,,
2026-06-18 23:43:16.975,50,0.043398,0.155922,9.773865,334.583317,,,,,,,0.000545,-0.000216,0.001430,8.743281,21.695276,5.906061,972.335368,15,0,stopped,,,,
2026-06-18 23:43:17.025,50,0.043385,0.155946,9.773853,334.580833,,,,,,,0.000318,-0.000368,0.000974,8.743154,21.692293,5.902494,972.335299,15,0,stopped,,,,
2026-06-18 23:43:17.075,50,0.043373,0.155969,9.773841,334.576759,,,,,,,0.000104,-0.000468,0.000549,8.743026,21.689307,5.898924,972.335230,15,0,stopped,,,,
2026-06-18 23:43:17.125,50,0.043360,0.155993,9.773829,334.565882,,,,,,,0.000080,-0.000457,0.000440,8.742898,21.686318,5.895351,972.335161,15,0,stopped,,,,
2026-06-18 23:43:17.175,50,0.043347,0.156016,9.773817,334.570147,,,,,,,0.000160,-0.000295,0.000336,8.742771,21.683326,5.891774,972.335092,15,0,stopped,,,,
2026-06-18 23:43:17.225,50,0.043334,0.156040,9.773805,334.571852,,,,,,,0.000257,-0.000098,0.000218,8.742642,21.680332,5.888194,972.335023,15,0,stopped,,,,
2026-06-18 23:43:17.275,50,0.043322,0.156063,9.773794,334.571707,,,,,,,0.000300,0.000001,0.000148,8.742514,21.677334,5.884611,972.334954,15,0,stopped,,,,
2026-06-18 23:43:17.325,50,0.043309,0.156087,9.773782,334.574818,,,,,,,0.000183,0.000038,-0.000183,8.742386,21.674334,5.881024,972.334885,15,0,stopped,,,,
2026-06-18 23:43:17.375,50,0.043296,0.156110,9.773770,334.576434,,,,,,,-0.000055,0.000092,-0.000743,8.742257,21.671332,5.877435,972.334815,15,0,stopped,,,,
